index_left,tag,t,lat,lon,geometry
124515,ROUBO A ESTABELECIMENTO COMERCIAL,2015-11-06 12:42:22,-5.813929432788544,-35.22181589015139,POINT (-35.22181589015139 -5.813929432788544)
124517,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-06 13:22:44,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
124519,ROUBO A ESTABELECIMENTO COMERCIAL,2015-11-06 14:35:54,-5.813929432788544,-35.22181589015139,POINT (-35.22181589015139 -5.813929432788544)
124522,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-11-06 17:19:24,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
124535,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-07 04:49:52,-5.826683081345151,-35.19686262824234,POINT (-35.19686262824234 -5.826683081345151)
124559,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-11-08 04:29:28,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124560,ROUBO EM RESIDENCIA,2015-11-08 05:58:29,-5.826683081345151,-35.19686262824234,POINT (-35.19686262824234 -5.826683081345151)
124564,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-08 17:07:15,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
124568,ROUBO A ESTABELECIMENTO COMERCIAL,2015-11-08 22:38:14,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
124569,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-11-08 23:07:42,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124579,ROUBO A ESTABELECIMENTO COMERCIAL,2015-11-09 15:42:23,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124581,ROUBO A ESTABELECIMENTO COMERCIAL,2015-11-09 16:58:51,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124609,ROUBO EM RESIDENCIA,2015-11-10 22:28:26,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
124610,INVASAO  A DOMICILIO,2015-11-10 22:57:34,-5.826683081345151,-35.19686262824234,POINT (-35.19686262824234 -5.826683081345151)
124629,INVASAO  A DOMICILIO,2015-11-11 22:24:24,-5.8325808142599085,-35.21430691938547,POINT (-35.21430691938547 -5.832580814259908)
124633,INVASAO  A DOMICILIO,2015-11-12 01:54:15,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124640,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-12 17:00:21,-5.813929432788544,-35.22181589015139,POINT (-35.22181589015139 -5.813929432788544)
124647,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-13 04:02:50,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124648,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-13 04:10:54,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124657,ROUBO EM RESIDENCIA,2015-11-13 12:40:20,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124700,ROUBO EM RESIDENCIA,2015-11-15 14:29:28,-5.825231336830197,-35.221228438797326,POINT (-35.22122843879733 -5.825231336830197)
124715,INVASAO  A DOMICILIO,2015-11-16 08:51:51,-5.813929432788544,-35.22181589015139,POINT (-35.22181589015139 -5.813929432788544)
124719,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-11-16 19:44:24,-5.825685810283789,-35.22059837731019,POINT (-35.22059837731019 -5.825685810283789)
124741,INVASAO  A DOMICILIO,2015-11-18 03:19:44,-5.82856374388152,-35.20138323170459,POINT (-35.20138323170459 -5.82856374388152)
124751,INVASAO  A DOMICILIO,2015-11-18 18:08:16,-5.858134836041007,-35.221448421459144,POINT (-35.22144842145914 -5.858134836041007)
124753,ROUBO A ESTABELECIMENTO COMERCIAL,2015-11-18 22:16:10,-5.821014428819834,-35.213178418259965,POINT (-35.21317841825996 -5.821014428819834)
124759,ROUBO A ESTABELECIMENTO BANCARIO,2015-11-19 11:23:07,-5.826152043423977,-35.21698964126875,POINT (-35.21698964126875 -5.826152043423977)
124773,ROUBO A ESTABELECIMENTO COMERCIAL,2015-11-20 00:26:37,-5.821871929726163,-35.20198901390567,POINT (-35.20198901390567 -5.821871929726163)
124779,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-11-20 05:24:14,-5.823522738235318,-35.218965130577295,POINT (-35.2189651305773 -5.823522738235318)
124791,INVASAO  A DOMICILIO,2015-11-21 00:15:29,-5.82440457145972,-35.22456494541257,POINT (-35.22456494541257 -5.82440457145972)
124812,INVASAO  A DOMICILIO,2015-11-22 02:29:48,-5.839398195963679,-35.20476539393816,POINT (-35.20476539393816 -5.839398195963679)
124816,INVASAO  A DOMICILIO,2015-11-23 00:56:12,-5.832508914896158,-35.2096128239325,POINT (-35.2096128239325 -5.832508914896158)
124836,INVASAO  A DOMICILIO,2015-11-23 23:55:42,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
124838,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-11-24 05:04:14,-5.8263719213815826,-35.20706139219112,POINT (-35.20706139219112 -5.826371921381583)
124850,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-24 19:00:20,-5.839697794405506,-35.22047298113887,POINT (-35.22047298113887 -5.839697794405506)
124857,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-11-24 23:22:36,-5.825597198155836,-35.220146708914726,POINT (-35.22014670891473 -5.825597198155836)
124887,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-11-26 02:19:22,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
124891,INVASAO  A DOMICILIO,2015-11-26 09:00:22,-5.856340194234782,-35.218101374055884,POINT (-35.21810137405588 -5.856340194234782)
124896,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-26 15:13:34,-5.813929432788544,-35.22181589015139,POINT (-35.22181589015139 -5.813929432788544)
124901,INVASAO  A DOMICILIO,2015-11-26 22:03:00,-5.814639152485821,-35.20223165306441,POINT (-35.20223165306441 -5.814639152485821)
124916,FURTO A ESTABELECIMENTO COMERCIAL,2015-11-27 18:22:00,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124917,ROUBO A FARMACIA,2015-11-27 19:05:26,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
124941,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-11-28 22:06:51,-5.825152706273164,-35.2182494178708,POINT (-35.2182494178708 -5.825152706273164)
124946,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-11-29 02:00:14,-5.831602468042411,-35.21024113454011,POINT (-35.21024113454011 -5.831602468042411)
124963,ROUBO EM RESIDENCIA,2015-11-29 19:52:18,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
124971,INVASAO  A DOMICILIO,2015-11-30 03:45:40,-5.827400823243931,-35.221236968541405,POINT (-35.2212369685414 -5.827400823243931)
124980,ROUBO A ESTABELECIMENTO COMERCIAL,2015-11-30 17:09:40,-5.826651215058276,-35.227913552778325,POINT (-35.22791355277833 -5.826651215058276)
124989,INVASAO  A DOMICILIO,2015-12-01 01:52:16,-5.830154711937375,-35.21059652757675,POINT (-35.21059652757675 -5.830154711937375)
124991,INVASAO  A DOMICILIO,2015-12-01 04:15:58,-5.838674316196869,-35.20494309689239,POINT (-35.20494309689239 -5.838674316196869)
124992,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-12-01 05:14:36,-5.8164729623122255,-35.2186666838053,POINT (-35.2186666838053 -5.816472962312226)
124993,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-12-01 07:48:40,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
125008,INVASAO  A DOMICILIO,2015-12-02 02:46:45,-5.82479611044587,-35.21698432113797,POINT (-35.21698432113797 -5.82479611044587)
125019,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-12-02 18:03:50,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
125040,ROUBO A ESTABELECIMENTO BANCARIO,2015-12-03 09:39:43,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
125041,ROUBO A ESTABELECIMENTO BANCARIO,2015-12-03 10:28:23,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
125052,ROUBO A ESTABELECIMENTO COMERCIAL,2015-12-03 20:42:37,-5.819069477207621,-35.224995268302344,POINT (-35.22499526830234 -5.819069477207621)
125084,INVASAO  A DOMICILIO,2015-12-05 22:09:23,-5.814402043446723,-35.21658253106294,POINT (-35.21658253106294 -5.814402043446723)
125098,FURTO A ESTABELECIMENTO COMERCIAL,2015-12-07 19:27:53,-5.839788189676668,-35.2204733372478,POINT (-35.2204733372478 -5.839788189676668)
125100,ROUBO A ESTABELECIMENTO COMERCIAL,2015-12-07 21:10:42,-5.815317719604901,-35.213607447440964,POINT (-35.21360744744096 -5.815317719604901)
125106,ROUBO A ESTABELECIMENTO BANCARIO,2015-12-08 08:30:46,-5.811784477265472,-35.2155794018235,POINT (-35.2155794018235 -5.811784477265472)
125110,ROUBO A ESTABELECIMENTO COMERCIAL,2015-12-08 13:28:32,-5.8176931825306175,-35.20720804049539,POINT (-35.20720804049539 -5.817693182530618)
125118,ROUBO A ESTABELECIMENTO BANCARIO,2015-12-09 05:15:51,-5.810520712503279,-35.215123149153825,POINT (-35.21512314915383 -5.810520712503279)
125120,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-12-09 05:49:58,-5.815959359431093,-35.211353382856366,POINT (-35.21135338285637 -5.815959359431093)
125166,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-12-12 12:17:12,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
125180,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-12-13 01:10:15,-5.815079475495835,-35.20521205640929,POINT (-35.20521205640929 -5.815079475495835)
125196,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-12-13 21:04:50,-5.814660427866439,-35.21983298946058,POINT (-35.21983298946058 -5.814660427866439)
125231,ROUBO EM RESIDENCIA,2015-12-16 01:24:21,-5.816642715952837,-35.22146549034723,POINT (-35.22146549034723 -5.816642715952837)
125271,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-12-20 06:37:16,-5.8293404381321325,-35.21077386998405,POINT (-35.21077386998405 -5.829340438132133)
125275,INVASAO  A DOMICILIO,2015-12-20 23:02:15,-5.842958817886352,-35.2187707610779,POINT (-35.2187707610779 -5.842958817886352)
125277,ROUBO A ESTABELECIMENTO COMERCIAL,2015-12-21 11:18:56,-5.814736576133475,-35.22344377662584,POINT (-35.22344377662584 -5.814736576133475)
125287,ROUBO A ESTABELECIMENTO BANCARIO,2015-12-21 23:00:17,-5.849440404598973,-35.22556638493572,POINT (-35.22556638493572 -5.849440404598973)
125311,INVASAO  A DOMICILIO,2015-12-23 02:59:35,-5.822432316992949,-35.19738769368257,POINT (-35.19738769368257 -5.822432316992949)
125319,FURTO EM RESIDENCIA,2015-12-23 18:43:23,-5.828742461748737,-35.224852819892654,POINT (-35.22485281989265 -5.828742461748737)
125342,ROUBO EM RESIDENCIA,2015-12-24 20:47:07,-5.847411767426641,-35.21283063138521,POINT (-35.21283063138521 -5.847411767426641)
125353,INVASAO  A DOMICILIO,2015-12-25 03:33:48,-5.839788189676668,-35.2204733372478,POINT (-35.2204733372478 -5.839788189676668)
125381,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-12-26 14:58:50,-5.813250316988784,-35.21062069971968,POINT (-35.21062069971968 -5.813250316988784)
125382,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-12-26 17:41:47,-5.817165307365227,-35.203505174563944,POINT (-35.20350517456394 -5.817165307365227)
125385,ROUBO EM RESIDENCIA,2015-12-26 18:41:25,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
125388,ROUBO A ESTABELECIMENTO COMERCIAL,2015-12-26 19:40:28,-5.829305904135105,-35.219529433584256,POINT (-35.21952943358426 -5.829305904135105)
125394,INVASAO  A DOMICILIO,2015-12-27 06:11:47,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
125396,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2015-12-27 08:33:38,-5.833294715425421,-35.21665662511583,POINT (-35.21665662511583 -5.833294715425421)
125397,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-12-27 11:05:44,-5.817631004391001,-35.22300383512919,POINT (-35.22300383512919 -5.817631004391001)
125418,ROUBO A ESTABELECIMENTO COMERCIAL,2015-12-28 09:42:42,-5.8177842867367255,-35.20702786875022,POINT (-35.20702786875022 -5.817784286736726)
125465,INVASAO  A ESTABELECIMENTO COMERCIAL,2015-12-31 03:25:09,-5.835139364237883,-35.2302036785728,POINT (-35.2302036785728 -5.835139364237883)
125502,INVASAO  A DOMICILIO,2016-01-01 20:16:08,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
125507,FURTO EM RESIDENCIA,2016-01-02 12:22:06,-5.816116360015417,-35.217401608679495,POINT (-35.21740160867949 -5.816116360015417)
125515,ROUBO A ESTABELECIMENTO COMERCIAL,2016-01-03 02:06:38,-5.824434528306564,-35.21698290264916,POINT (-35.21698290264916 -5.824434528306564)
125522,FURTO EM RESIDENCIA,2016-01-03 14:14:50,-5.809504333709545,-35.22071539463704,POINT (-35.22071539463704 -5.809504333709545)
125527,INVASAO  A DOMICILIO,2016-01-03 17:45:42,-5.825599337492713,-35.21960513297085,POINT (-35.21960513297085 -5.825599337492713)
125565,FURTO A ESTABELECIMENTO COMERCIAL,2016-01-06 08:59:22,-5.857757814673361,-35.22532849837335,POINT (-35.22532849837335 -5.857757814673361)
125571,FURTO EM RESIDENCIA,2016-01-06 15:00:12,-5.83869056871443,-35.22371859044272,POINT (-35.22371859044272 -5.83869056871443)
125581,ROUBO EM RESIDENCIA,2016-01-06 22:45:37,-5.82928304385163,-35.22530627142756,POINT (-35.22530627142756 -5.82928304385163)
125590,INVASAO  A DOMICILIO,2016-01-07 21:14:03,-5.816928852875038,-35.21767558067088,POINT (-35.21767558067088 -5.816928852875038)
125596,INVASAO  A ESTABELECIMENTO COMERCIAL,2016-01-08 01:56:27,-5.829873213833488,-35.213213116856004,POINT (-35.213213116856 -5.829873213833488)
125598,INVASAO  A DOMICILIO,2016-01-08 04:12:37,-5.811626376941031,-35.20980199904313,POINT (-35.20980199904313 -5.811626376941031)
125641,FURTO EM RESIDENCIA,2016-01-11 08:30:33,-5.855717447858472,-35.21557138234286,POINT (-35.21557138234286 -5.855717447858472)
125682,ROUBO A ESTABELECIMENTO COMERCIAL,2016-01-13 22:38:36,-5.826683081345151,-35.19686262824234,POINT (-35.19686262824234 -5.826683081345151)
125685,INVASAO  A DOMICILIO,2016-01-14 00:34:37,-5.820154574922111,-35.2249092739738,POINT (-35.2249092739738 -5.820154574922111)
125691,FURTO EM RESIDENCIA,2016-01-14 16:47:21,-5.826683081345151,-35.19686262824234,POINT (-35.19686262824234 -5.826683081345151)
125693,ROUBO A ESTABELECIMENTO COMERCIAL,2016-01-14 19:39:02,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
125714,INVASAO  A DOMICILIO,2016-01-16 00:24:24,-5.813929432788544,-35.22181589015139,POINT (-35.22181589015139 -5.813929432788544)
125716,INVASAO  A DOMICILIO,2016-01-16 02:53:28,-5.824164053673387,-35.21680131361811,POINT (-35.21680131361811 -5.824164053673387)
125718,FURTO A ESTABELECIMENTO COMERCIAL,2016-01-16 04:46:13,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
125728,FURTO EM RESIDENCIA,2016-01-16 18:36:18,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
125731,ROUBO A FARMACIA,2016-01-16 19:51:16,-5.824253737235047,-35.21698219343834,POINT (-35.21698219343834 -5.824253737235047)
125752,INVASAO  A DOMICILIO,2016-01-17 23:55:23,-5.826683081345151,-35.19686262824234,POINT (-35.19686262824234 -5.826683081345151)
125753,INVASAO  A DOMICILIO,2016-01-18 01:29:01,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
125754,INVASAO  A DOMICILIO,2016-01-18 02:06:00,-5.826683081345151,-35.19686262824234,POINT (-35.19686262824234 -5.826683081345151)
125768,INVASAO  A DOMICILIO,2016-01-19 03:40:38,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
125773,INVASAO  A DOMICILIO,2016-01-19 12:19:09,-5.8333865368797655,-35.216295923778894,POINT (-35.21629592377889 -5.833386536879765)
125779,INVASAO  A ESTABELECIMENTO COMERCIAL,2016-01-19 21:50:15,-5.813766786809633,-35.21721188034878,POINT (-35.21721188034878 -5.813766786809633)
125795,INVASAO  A DOMICILIO,2016-01-20 23:38:56,-5.822784956916149,-35.22266304000371,POINT (-35.22266304000371 -5.822784956916149)
125796,INVASAO  A DOMICILIO,2016-01-21 01:04:37,-5.821017625003398,-35.212366057002754,POINT (-35.21236605700275 -5.821017625003398)
125804,ROUBO A FARMACIA,2016-01-21 14:08:23,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
125814,INVASAO  A DOMICILIO,2016-01-22 03:48:51,-5.824452311058932,-35.21246976319476,POINT (-35.21246976319476 -5.824452311058932)
125852,FURTO A ESTABELECIMENTO COMERCIAL,2016-01-24 06:06:43,-5.819535008422578,-35.22156710997737,POINT (-35.22156710997737 -5.819535008422578)
125894,INVASAO  A ESTABELECIMENTO COMERCIAL,2016-01-26 21:23:17,-5.81990407239677,-35.21967303444837,POINT (-35.21967303444837 -5.81990407239677)
125895,ROUBO EM RESIDENCIA,2016-01-26 23:00:15,-5.831476463267599,-35.219267171932565,POINT (-35.21926717193256 -5.831476463267599)
125897,INVASAO  A DOMICILIO,2016-01-27 01:15:57,-5.811140340729845,-35.218465263574174,POINT (-35.21846526357417 -5.811140340729845)
125904,ROUBO EM RESIDENCIA,2016-01-27 09:26:24,-5.847929847026174,-35.21897088396918,POINT (-35.21897088396918 -5.847929847026174)
125911,ROUBO A ESTABELECIMENTO COMERCIAL,2016-01-27 13:28:03,-5.831233774538463,-35.2120450005787,POINT (-35.2120450005787 -5.831233774538463)
125935,ROUBO EM RESIDENCIA,2016-01-28 02:29:08,-5.842686201993603,-35.219130754790434,POINT (-35.21913075479043 -5.842686201993603)
125947,INVASAO  A DOMICILIO,2016-01-29 02:12:56,-5.830223761177619,-35.21601270958938,POINT (-35.21601270958938 -5.830223761177619)
125949,INVASAO  A DOMICILIO,2016-01-29 05:04:04,-5.830223761177619,-35.21601270958938,POINT (-35.21601270958938 -5.830223761177619)
125951,ROUBO A ESTABELECIMENTO COMERCIAL,2016-01-29 08:53:31,-5.830223761177619,-35.21601270958938,POINT (-35.21601270958938 -5.830223761177619)
125962,ROUBO A ESTABELECIMENTO BANCARIO,2016-01-29 19:59:23,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
125966,INVASAO  A DOMICILIO,2016-01-29 23:53:31,-5.842791955629615,-35.21524969133594,POINT (-35.21524969133594 -5.842791955629615)
125967,INVASAO  A DOMICILIO,2016-01-30 02:14:35,-5.812028639399107,-35.22244026436955,POINT (-35.22244026436955 -5.812028639399107)
125970,INVASAO  A DOMICILIO,2016-01-30 04:21:29,-5.830223761177619,-35.21601270958938,POINT (-35.21601270958938 -5.830223761177619)
125976,FURTO A ESTABELECIMENTO COMERCIAL,2016-01-30 09:28:43,-5.827034601733629,-35.222408962668716,POINT (-35.22240896266872 -5.827034601733629)
125980,ROUBO A ESTABELECIMENTO COMERCIAL,2016-01-30 13:14:36,-5.820076667012591,-35.22174976366895,POINT (-35.22174976366895 -5.820076667012591)
125983,FURTO EM RESIDENCIA,2016-01-30 16:44:25,-5.82026529772458,-35.21976471536118,POINT (-35.21976471536118 -5.82026529772458)
125995,INVASAO  A DOMICILIO,2016-01-31 09:18:01,-5.818404304761706,-35.21027977632312,POINT (-35.21027977632312 -5.818404304761706)
126002,ROUBO EM RESIDENCIA,2016-01-31 19:46:08,-5.842479477490561,-35.20279155901911,POINT (-35.20279155901911 -5.842479477490561)
126010,INVASAO  A DOMICILIO,2016-02-01 01:08:19,-5.830223761177619,-35.21601270958938,POINT (-35.21601270958938 -5.830223761177619)
126018,ROUBO A ESTABELECIMENTO COMERCIAL,2016-02-01 16:17:12,-5.824253737235047,-35.21698219343834,POINT (-35.21698219343834 -5.824253737235047)
126021,ROUBO A ESTABELECIMENTO COMERCIAL,2016-02-01 23:07:50,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
126022,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2016-02-01 23:09:59,-5.833311099267754,-35.2125044712972,POINT (-35.2125044712972 -5.833311099267754)
126023,INVASAO  A DOMICILIO,2016-02-02 01:24:43,-5.841869068876061,-35.22003020312346,POINT (-35.22003020312346 -5.841869068876061)
126035,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2016-02-03 01:55:50,-5.827034601733629,-35.222408962668716,POINT (-35.22240896266872 -5.827034601733629)
126051,ROUBO A ESTABELECIMENTO COMERCIAL,2016-02-03 21:50:17,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
126052,ROUBO EM RESIDENCIA,2016-02-03 22:22:55,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
126064,INVASAO  A DOMICILIO,2016-02-04 13:04:27,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
126069,FURTO EM RESIDENCIA,2016-02-04 17:35:54,-5.840716780255121,-35.21424859799138,POINT (-35.21424859799138 -5.840716780255121)
126072,ROUBO EM RESIDENCIA,2016-02-04 22:41:28,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
126091,FURTO A ESTABELECIMENTO COMERCIAL,2016-02-06 10:07:26,-5.838629478206899,-35.21631652607977,POINT (-35.21631652607977 -5.838629478206899)
126114,INVASAO  A DOMICILIO,2016-02-08 21:12:57,-5.827034601733629,-35.222408962668716,POINT (-35.22240896266872 -5.827034601733629)
126116,FURTO EM RESIDENCIA,2016-02-08 23:42:56,-5.830223761177619,-35.21601270958938,POINT (-35.21601270958938 -5.830223761177619)
126119,INVASAO  A DOMICILIO,2016-02-09 04:32:41,-5.812028639399107,-35.22244026436955,POINT (-35.22244026436955 -5.812028639399107)
126122,FURTO EM RESIDENCIA,2016-02-09 09:56:20,-5.822792447226556,-35.22076753599396,POINT (-35.22076753599396 -5.822792447226556)
126124,INVASAO  A DOMICILIO,2016-02-09 13:23:55,-5.822792447226556,-35.22076753599396,POINT (-35.22076753599396 -5.822792447226556)
126127,ROUBO EM RESIDENCIA,2016-02-09 20:17:12,-5.822792447226556,-35.22076753599396,POINT (-35.22076753599396 -5.822792447226556)
126128,ROUBO EM RESIDENCIA,2016-02-09 20:51:06,-5.836667096711321,-35.23246634794575,POINT (-35.23246634794575 -5.836667096711321)
126132,FURTO EM RESIDENCIA,2016-02-10 12:31:46,-5.830223761177619,-35.21601270958938,POINT (-35.21601270958938 -5.830223761177619)
126144,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2016-02-11 03:06:55,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
126147,ROUBO A ESTABELECIMENTO COMERCIAL,2016-02-11 16:12:29,-5.830223761177619,-35.21601270958938,POINT (-35.21601270958938 -5.830223761177619)
126167,FURTO EM RESIDENCIA,2016-02-13 12:20:34,-5.844239355694417,-35.2149845815946,POINT (-35.2149845815946 -5.844239355694417)
126169,ROUBO EM RESIDENCIA,2016-02-13 13:38:51,-5.829763943662988,-35.21799673260061,POINT (-35.21799673260061 -5.829763943662988)
126198,FURTO EM RESIDENCIA,2016-02-15 08:07:28,-5.828180198746624,-35.20697819230914,POINT (-35.20697819230914 -5.828180198746624)
126207,INVASAO  PREDIO PUBLICO,2016-02-16 00:29:59,-5.817178020519437,-35.200255727642606,POINT (-35.20025572764261 -5.817178020519437)
126208,INVASAO  A DOMICILIO,2016-02-16 02:35:21,-5.817178020519437,-35.200255727642606,POINT (-35.20025572764261 -5.817178020519437)
126227,INVASAO  A DOMICILIO,2016-02-18 04:00:31,-5.817178020519437,-35.200255727642606,POINT (-35.20025572764261 -5.817178020519437)
126238,ROUBO A ESTABELECIMENTO COMERCIAL,2016-02-18 20:44:46,-5.817178020519437,-35.200255727642606,POINT (-35.20025572764261 -5.817178020519437)
126240,INVASAO  A DOMICILIO,2016-02-18 23:36:59,-5.838180354060543,-35.21559263000437,POINT (-35.21559263000437 -5.838180354060543)
126252,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2016-02-21 00:50:49,-5.8293432801855944,-35.210051759298395,POINT (-35.21005175929839 -5.829343280185594)
126255,INVASAO  A ESTABELECIMENTO COMERCIAL,2016-02-21 15:07:51,-5.824452311058932,-35.21246976319476,POINT (-35.21246976319476 -5.824452311058932)
126257,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2016-02-21 17:52:49,-5.841505699769508,-35.22048010438289,POINT (-35.22048010438289 -5.841505699769508)
126277,INVASAO  A DOMICILIO,2016-02-22 21:48:49,-5.826943849486967,-35.222498869746914,POINT (-35.22249886974691 -5.826943849486967)
126291,ROUBO A FARMACIA,2016-02-23 19:16:38,-5.841142330516275,-35.220930005013784,POINT (-35.22093000501378 -5.841142330516275)
126294,ROUBO EM RESIDENCIA,2016-02-23 19:36:51,-5.826943849486967,-35.222498869746914,POINT (-35.22249886974691 -5.826943849486967)
126325,ROUBO EM RESIDENCIA,2016-02-26 18:14:48,-5.83567277341516,-35.2096252147617,POINT (-35.2096252147617 -5.83567277341516)
126334,ROUBO A ESTABELECIMENTO COMERCIAL,2016-02-27 06:24:17,-5.826943849486967,-35.222498869746914,POINT (-35.22249886974691 -5.826943849486967)
126337,FURTO EM RESIDENCIA,2016-02-27 08:34:28,-5.83907074520885,-35.21902625143915,POINT (-35.21902625143915 -5.83907074520885)
126339,ROUBO A ESTABELECIMENTO COMERCIAL,2016-02-27 09:09:14,-5.832679751850923,-35.21214093335884,POINT (-35.21214093335884 -5.832679751850923)
126352,INVASAO  A ESTABELECIMENTO COMERCIAL,2016-03-01 01:10:29,-5.820974912453959,-35.22319750316287,POINT (-35.22319750316287 -5.820974912453959)
126353,INVASAO  A ESTABELECIMENTO COMERCIAL,2016-03-01 02:49:21,-5.837689061676391,-35.22551995454755,POINT (-35.22551995454755 -5.837689061676391)
126361,ROUBO A ESTABELECIMENTO COMERCIAL,2016-03-01 11:20:13,-5.831626953660827,-35.2040128909503,POINT (-35.2040128909503 -5.831626953660827)
126363,ROUBO A ESTABELECIMENTO COMERCIAL,2016-03-01 11:47:54,-5.826462317520835,-35.20706174533695,POINT (-35.20706174533695 -5.826462317520835)
126380,ARROMBAMENTO A ESTABELECIMENTO COMERCIAL,2016-03-02 03:13:36,-5.8162711542973655,-35.22399137884572,POINT (-35.22399137884572 -5.816271154297366)
126382,FURTO A ESTABELECIMENTO COMERCIAL,2016-03-02 05:53:36,-5.825180805959426,-35.21111864820771,POINT (-35.21111864820771 -5.825180805959426)
