index_left,tag,t,lat,lon,geometry
39454,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-16 16:50:30,-5.736238926056107,-35.231982016492864,POINT (-35.23198201649286 -5.736238926056107)
39462,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-17 14:53:19,-5.739452760593828,-35.21917901644364,POINT (-35.21917901644364 -5.739452760593828)
39465,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-17 19:58:40,-5.739452760593828,-35.21917901644364,POINT (-35.21917901644364 -5.739452760593828)
39469,HOMICIDIO POR ARMA DE FOGO,2015-11-18 23:44:21,-5.75303358388305,-35.2368307684796,POINT (-35.2368307684796 -5.75303358388305)
39483,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-11-21 00:08:48,-5.748336966810684,-35.23581965765739,POINT (-35.23581965765739 -5.748336966810684)
39486,LESAO CORPORAL POR ARMA DE FOGO,2015-11-21 06:33:20,-5.744858201494819,-35.22389299868396,POINT (-35.22389299868396 -5.744858201494819)
39495,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-21 22:08:59,-5.738403457564705,-35.23325392849624,POINT (-35.23325392849624 -5.738403457564705)
39498,HOMICIDIO TENTATIVA,2015-11-22 01:11:13,-5.73822302130701,-35.23316297671561,POINT (-35.23316297671561 -5.73822302130701)
39502,HOMICIDIO POR ARMA DE FOGO,2015-11-22 18:22:11,-5.740097598427963,-35.239216990203815,POINT (-35.23921699020381 -5.740097598427963)
39503,HOMICIDIO POR ARMA DE FOGO,2015-11-22 18:22:11,-5.740097598427963,-35.239216990203815,POINT (-35.23921699020381 -5.740097598427963)
39504,HOMICIDIO POR ARMA DE FOGO,2015-11-22 18:22:11,-5.740097598427963,-35.239216990203815,POINT (-35.23921699020381 -5.740097598427963)
39515,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-11-23 17:53:37,-5.75884451718129,-35.207160160352046,POINT (-35.20716016035205 -5.75884451718129)
39536,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-24 22:58:33,-5.75303358388305,-35.2368307684796,POINT (-35.2368307684796 -5.75303358388305)
39544,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-26 19:19:01,-5.744383298565314,-35.229757452753745,POINT (-35.22975745275374 -5.744383298565314)
39546,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-27 03:46:06,-5.740097598427963,-35.239216990203815,POINT (-35.23921699020381 -5.740097598427963)
39548,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-27 19:44:33,-5.738220901012853,-35.23370446457439,POINT (-35.23370446457439 -5.738220901012853)
39553,LESAO CORPORAL POR AGRESSAO FISICA,2015-11-29 05:39:42,-5.744930465170325,-35.205301460433496,POINT (-35.2053014604335 -5.744930465170325)
39554,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-11-29 09:57:00,-5.733092866879388,-35.25047063861432,POINT (-35.25047063861432 -5.733092866879388)
39555,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-29 10:28:15,-5.749909404261516,-35.22671041344604,POINT (-35.22671041344604 -5.749909404261516)
39557,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-11-29 13:02:49,-5.749909404261516,-35.22671041344604,POINT (-35.22671041344604 -5.749909404261516)
39560,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-11-29 22:57:10,-5.744858201494819,-35.22389299868396,POINT (-35.22389299868396 -5.744858201494819)
39563,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-11-30 09:28:58,-5.72998438137433,-35.2363798570553,POINT (-35.2363798570553 -5.72998438137433)
39574,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-02 14:16:10,-5.752126444963764,-35.23763948445023,POINT (-35.23763948445023 -5.752126444963764)
39585,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-03 10:54:49,-5.7371698369819635,-35.248140169600255,POINT (-35.24814016960025 -5.737169836981963)
39593,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-04 16:32:21,-5.740739700734209,-35.213678698966675,POINT (-35.21367869896667 -5.740739700734209)
39601,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-04 22:28:28,-5.749101846268535,-35.225172996903076,POINT (-35.22517299690308 -5.749101846268535)
39605,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-05 12:35:21,-5.725336750166588,-35.245927939560254,POINT (-35.24592793956025 -5.725336750166588)
39607,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-05 14:03:24,-5.741653072654501,-35.23443983094932,POINT (-35.23443983094932 -5.741653072654501)
39610,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-05 16:03:15,-5.741653072654501,-35.23443983094932,POINT (-35.23443983094932 -5.741653072654501)
39614,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-05 20:51:48,-5.735181882618312,-35.247951886081246,POINT (-35.24795188608125 -5.735181882618312)
39618,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-12-06 03:20:23,-5.738726434321395,-35.21998845882547,POINT (-35.21998845882547 -5.738726434321395)
39621,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-06 06:45:15,-5.738726434321395,-35.21998845882547,POINT (-35.21998845882547 -5.738726434321395)
39622,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-06 09:31:50,-5.725896119154511,-35.24159827902702,POINT (-35.24159827902702 -5.725896119154511)
39640,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-10 09:33:02,-5.750087016662772,-35.22752336872263,POINT (-35.22752336872263 -5.750087016662772)
39646,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-11 20:15:09,-5.743240811438039,-35.244463745016866,POINT (-35.24446374501687 -5.743240811438039)
39647,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-11 21:50:08,-5.743240811438039,-35.244463745016866,POINT (-35.24446374501687 -5.743240811438039)
39657,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-12 18:03:59,-5.731942966792963,-35.2440585582014,POINT (-35.2440585582014 -5.731942966792963)
39658,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-12 18:03:59,-5.731942966792963,-35.2440585582014,POINT (-35.2440585582014 -5.731942966792963)
39660,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-12 20:45:00,-5.731942966792963,-35.2440585582014,POINT (-35.2440585582014 -5.731942966792963)
39662,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-13 03:05:30,-5.748002984839707,-35.228778778502644,POINT (-35.22877877850264 -5.748002984839707)
39676,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-15 04:24:21,-5.749710237600981,-35.23140271323852,POINT (-35.23140271323852 -5.749710237600981)
39678,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-15 10:57:19,-5.741286186210693,-35.235792147163636,POINT (-35.23579214716364 -5.741286186210693)
39695,HOMICIDIO,2015-12-16 23:42:27,-5.737444219082767,-35.24732900943041,POINT (-35.24732900943041 -5.737444219082767)
39696,HOMICIDIO,2015-12-16 23:48:13,-5.737444219082767,-35.24732900943041,POINT (-35.24732900943041 -5.737444219082767)
39697,HOMICIDIO,2015-12-17 00:03:08,-5.737444219082767,-35.24732900943041,POINT (-35.24732900943041 -5.737444219082767)
39704,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-19 22:30:43,-5.725438837539844,-35.24295019822131,POINT (-35.24295019822131 -5.725438837539844)
39705,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-12-19 22:51:26,-5.725438837539844,-35.24295019822131,POINT (-35.24295019822131 -5.725438837539844)
39708,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-20 23:39:37,-5.75303358388305,-35.2368307684796,POINT (-35.2368307684796 -5.75303358388305)
39713,LESAO CORPORAL POR ARMA BRANCA,2015-12-21 11:36:05,-5.739083393372492,-35.24426697369097,POINT (-35.24426697369097 -5.739083393372492)
39715,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-21 13:35:27,-5.749500036934235,-35.23889272940233,POINT (-35.23889272940233 -5.749500036934235)
39734,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-12-22 19:35:14,-5.732033360942459,-35.244058911405844,POINT (-35.24405891140584 -5.732033360942459)
39740,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-23 08:23:42,-5.73500251667457,-35.24759019173823,POINT (-35.24759019173823 -5.73500251667457)
39742,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-23 10:17:29,-5.7453294706859745,-35.24203517863386,POINT (-35.24203517863386 -5.745329470685975)
39743,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-23 14:15:16,-5.73500251667457,-35.24759019173823,POINT (-35.24759019173823 -5.73500251667457)
39748,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-23 17:51:16,-5.731968466958413,-35.23756080769211,POINT (-35.23756080769211 -5.731968466958413)
39751,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-23 18:46:03,-5.745458158815939,-35.20909407852228,POINT (-35.20909407852228 -5.745458158815939)
39752,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-24 00:44:37,-5.723348435352456,-35.245829928179525,POINT (-35.24582992817952 -5.723348435352456)
39768,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-12-24 19:07:21,-5.737009297653261,-35.24299538045845,POINT (-35.24299538045845 -5.737009297653261)
39772,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-12-25 00:15:13,-5.732033360942459,-35.244058911405844,POINT (-35.24405891140584 -5.732033360942459)
39773,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-25 02:31:09,-5.733184327897034,-35.25020025449232,POINT (-35.25020025449232 -5.733184327897034)
39777,HOMICIDIO POR ARMA DE FOGO,2015-12-25 06:25:20,-5.752136731191472,-35.23502223482865,POINT (-35.23502223482865 -5.752136731191472)
39778,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-25 07:06:10,-5.751607468326844,-35.231680863518775,POINT (-35.23168086351878 -5.751607468326844)
39780,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-25 11:55:15,-5.752943544169282,-35.23674016502702,POINT (-35.23674016502702 -5.752943544169282)
39784,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-25 16:56:28,-5.752943544169282,-35.23674016502702,POINT (-35.23674016502702 -5.752943544169282)
39789,DISPARO DE ARMA DE FOGO EM EDIFICACOES,2015-12-25 23:09:56,-5.728249557450633,-35.240795231020144,POINT (-35.24079523102014 -5.728249557450633)
39791,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-26 00:17:10,-5.750721195215669,-35.22716482960395,POINT (-35.22716482960395 -5.750721195215669)
39792,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-26 01:03:38,-5.750721195215669,-35.22716482960395,POINT (-35.22716482960395 -5.750721195215669)
39793,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-26 01:36:48,-5.750721195215669,-35.22716482960395,POINT (-35.22716482960395 -5.750721195215669)
39812,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2015-12-26 20:12:34,-5.748336966810684,-35.23581965765739,POINT (-35.23581965765739 -5.748336966810684)
39825,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-27 21:36:23,-5.731741938902405,-35.24920188186574,POINT (-35.24920188186574 -5.731741938902405)
39838,LESAO CORPORAL POR ARMA DE FOGO,2015-12-28 13:40:29,-5.740464491108468,-35.23786468184015,POINT (-35.23786468184015 -5.740464491108468)
39843,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-12-28 18:41:33,-5.732033360942459,-35.244058911405844,POINT (-35.24405891140584 -5.732033360942459)
39855,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-29 10:09:01,-5.758572977688176,-35.207249366057226,POINT (-35.20724936605723 -5.758572977688176)
39859,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2015-12-29 21:29:38,-5.739760793238681,-35.23289821467918,POINT (-35.23289821467918 -5.739760793238681)
39860,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-29 22:08:49,-5.739647043736507,-35.238854234136305,POINT (-35.2388542341363 -5.739647043736507)
39867,LESAO CORPORAL POR AGRESSAO FISICA,2015-12-30 18:42:52,-5.748913998392806,-35.2269772966235,POINT (-35.2269772966235 -5.748913998392806)
39869,LESAO CORPORAL POR ARMA DE FOGO,2015-12-30 19:23:40,-5.744858201494819,-35.22389299868396,POINT (-35.22389299868396 -5.744858201494819)
39885,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-01 05:55:26,-5.745976073250367,-35.23851795267259,POINT (-35.23851795267259 -5.745976073250367)
39888,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-01 07:51:55,-5.745976073250367,-35.23851795267259,POINT (-35.23851795267259 -5.745976073250367)
39889,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-01 08:01:17,-5.745976073250367,-35.23851795267259,POINT (-35.23851795267259 -5.745976073250367)
39898,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-01 13:41:49,-5.744005168419285,-35.21080325911298,POINT (-35.21080325911298 -5.744005168419285)
39899,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-01 13:58:41,-5.745976073250367,-35.23851795267259,POINT (-35.23851795267259 -5.745976073250367)
39901,LESAO CORPORAL POR ARMA DE FOGO,2016-01-01 15:27:36,-5.745976073250367,-35.23851795267259,POINT (-35.23851795267259 -5.745976073250367)
39906,LESAO CORPORAL POR ARMA BRANCA,2016-01-01 19:35:19,-5.745976073250367,-35.23851795267259,POINT (-35.23851795267259 -5.745976073250367)
39914,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-01 22:42:06,-5.739993371061989,-35.24273630102938,POINT (-35.24273630102938 -5.739993371061989)
39923,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-02 21:31:52,-5.745976073250367,-35.23851795267259,POINT (-35.23851795267259 -5.745976073250367)
39927,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-03 01:18:28,-5.748233450416191,-35.239158528917,POINT (-35.239158528917 -5.748233450416191)
39934,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-03 14:22:45,-5.745976073250367,-35.23851795267259,POINT (-35.23851795267259 -5.745976073250367)
39936,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-03 15:08:23,-5.752413231112847,-35.23366954163074,POINT (-35.23366954163074 -5.752413231112847)
39937,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-03 15:19:53,-5.752413231112847,-35.23366954163074,POINT (-35.23366954163074 -5.752413231112847)
39945,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-04 00:05:54,-5.735926340851591,-35.242539905498376,POINT (-35.24253990549838 -5.735926340851591)
39952,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-04 07:30:15,-5.741520259558377,-35.22216528846621,POINT (-35.22216528846621 -5.741520259558377)
39956,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-04 18:07:42,-5.751411801590494,-35.23547066049234,POINT (-35.23547066049234 -5.751411801590494)
39957,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-04 22:37:40,-5.743958825456434,-35.22271624718588,POINT (-35.22271624718588 -5.743958825456434)
39958,HOMICIDIO POR ARMA DE FOGO,2016-01-04 23:29:50,-5.740648821766525,-35.23696290624513,POINT (-35.23696290624513 -5.740648821766525)
39974,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-06 13:02:09,-5.751342298108321,-35.2301455527901,POINT (-35.2301455527901 -5.751342298108321)
39983,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-06 20:01:32,-5.741890939131434,-35.24292422156547,POINT (-35.24292422156547 -5.741890939131434)
39984,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-06 20:37:16,-5.73965094051738,-35.23786150727982,POINT (-35.23786150727982 -5.73965094051738)
39986,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-07 09:42:50,-5.73500251667457,-35.24759019173823,POINT (-35.24759019173823 -5.73500251667457)
39987,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-07 09:42:50,-5.73500251667457,-35.24759019173823,POINT (-35.24759019173823 -5.73500251667457)
39989,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-07 17:56:52,-5.735742714512426,-35.243261175093245,POINT (-35.24326117509325 -5.735742714512426)
39992,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-08 00:43:13,-5.750505373771408,-35.2360988785915,POINT (-35.2360988785915 -5.750505373771408)
39999,HOMICIDIO POR ARMA DE FOGO,2016-01-08 17:48:59,-5.735742714512426,-35.243261175093245,POINT (-35.24326117509325 -5.735742714512426)
40001,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-08 21:22:30,-5.727707899037694,-35.24061262461598,POINT (-35.24061262461598 -5.727707899037694)
40002,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-08 23:59:59,-5.753679111690415,-35.23358423142136,POINT (-35.23358423142136 -5.753679111690415)
40008,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-09 16:50:38,-5.746540757652604,-35.23283437583976,POINT (-35.23283437583976 -5.746540757652604)
40009,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-09 18:38:58,-5.731505170831278,-35.240446937323675,POINT (-35.24044693732368 -5.731505170831278)
40012,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-10 00:37:00,-5.7445643370903365,-35.206473327571224,POINT (-35.20647332757122 -5.744564337090337)
40014,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-10 02:45:18,-5.7330220187094545,-35.24550674032441,POINT (-35.24550674032441 -5.733022018709454)
40023,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-10 19:44:13,-5.75303358388305,-35.2368307684796,POINT (-35.2368307684796 -5.75303358388305)
40026,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-10 21:33:31,-5.757670766056869,-35.2067946126624,POINT (-35.2067946126624 -5.757670766056869)
40027,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-10 21:34:06,-5.75303358388305,-35.2368307684796,POINT (-35.2368307684796 -5.75303358388305)
40028,DISPARO DE ARMA DE FOGO EM EDIFICACOES,2016-01-10 22:12:59,-5.757670766056869,-35.2067946126624,POINT (-35.2067946126624 -5.757670766056869)
40031,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-11 02:50:46,-5.740464307139147,-35.21476064625969,POINT (-35.21476064625969 -5.740464307139147)
40048,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-15 18:17:23,-5.7353420337821825,-35.23017354772821,POINT (-35.23017354772821 -5.735342033782183)
40054,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-16 19:03:01,-5.741712636141619,-35.24229177859902,POINT (-35.24229177859902 -5.741712636141619)
40058,LESAO CORPORAL POR ARMA DE FOGO,2016-01-17 02:17:50,-5.725620688308792,-35.24268016723291,POINT (-35.24268016723291 -5.725620688308792)
40070,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-18 07:19:03,-5.739083393372492,-35.24426697369097,POINT (-35.24426697369097 -5.739083393372492)
40085,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-20 23:25:27,-5.720906732543426,-35.24609113412799,POINT (-35.24609113412799 -5.720906732543426)
40103,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-23 15:06:23,-5.749272642770422,-35.204505902648414,POINT (-35.20450590264841 -5.749272642770422)
40109,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-23 18:49:42,-5.724884070775462,-35.2461066644064,POINT (-35.2461066644064 -5.724884070775462)
40113,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-23 23:02:07,-5.741717604812729,-35.24102830637142,POINT (-35.24102830637142 -5.741717604812729)
40116,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-24 03:19:01,-5.752452116228392,-35.223741986011966,POINT (-35.22374198601197 -5.752452116228392)
40121,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-24 06:45:03,-5.75303358388305,-35.2368307684796,POINT (-35.2368307684796 -5.75303358388305)
40123,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-24 22:04:02,-5.735318371574579,-35.23622013267382,POINT (-35.23622013267382 -5.735318371574579)
40137,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-26 23:49:52,-5.737988004838868,-35.24697014552442,POINT (-35.24697014552442 -5.737988004838868)
40144,HOMICIDIO,2016-01-27 21:07:51,-5.725620688308792,-35.24268016723291,POINT (-35.24268016723291 -5.725620688308792)
40145,LESAO CORPORAL POR AGRESSAO FISICA,2016-01-27 22:28:16,-5.748548887161411,-35.22787839016082,POINT (-35.22787839016082 -5.748548887161411)
40166,DISPARO DE ARMA DE FOGO EM EDIFICACOES,2016-01-29 23:49:36,-5.743196852558427,-35.20944636808721,POINT (-35.20944636808721 -5.743196852558427)
40167,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-01-30 00:11:33,-5.743196852558427,-35.20944636808721,POINT (-35.20944636808721 -5.743196852558427)
40172,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-30 21:23:16,-5.729613965315553,-35.238634608926326,POINT (-35.23863460892633 -5.729613965315553)
40173,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-30 21:23:16,-5.729613965315553,-35.238634608926326,POINT (-35.23863460892633 -5.729613965315553)
40179,LESAO CORPORAL POR ARMA BRANCA,2016-01-31 04:58:22,-5.73270222790868,-35.234856217229144,POINT (-35.23485621722914 -5.73270222790868)
40189,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-01-31 17:52:14,-5.731968466958413,-35.23756080769211,POINT (-35.23756080769211 -5.731968466958413)
40196,LESAO CORPORAL POR OBJETO CONTUDENTE,2016-02-01 08:50:53,-5.731968466958413,-35.23756080769211,POINT (-35.23756080769211 -5.731968466958413)
40210,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-02 22:44:50,-5.73554488018604,-35.247592315523924,POINT (-35.24759231552392 -5.73554488018604)
40214,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-02-03 04:44:08,-5.729169063006523,-35.23682792222217,POINT (-35.23682792222217 -5.729169063006523)
40220,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-03 19:59:03,-5.729169063006523,-35.23682792222217,POINT (-35.23682792222217 -5.729169063006523)
40227,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-04 14:14:09,-5.745127273590813,-35.22443554898876,POINT (-35.22443554898876 -5.745127273590813)
40246,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-07 04:51:27,-5.732033360942459,-35.244058911405844,POINT (-35.24405891140584 -5.732033360942459)
40256,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-07 17:51:33,-5.735925276722131,-35.24281064662698,POINT (-35.24281064662698 -5.735925276722131)
40262,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-08 17:55:00,-5.736904343722002,-35.246695156696404,POINT (-35.2466951566964 -5.736904343722002)
40264,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-08 21:08:10,-5.723445561210887,-35.24411562726412,POINT (-35.24411562726412 -5.723445561210887)
40265,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-08 21:26:34,-5.723445561210887,-35.24411562726412,POINT (-35.24411562726412 -5.723445561210887)
40269,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-08 23:59:05,-5.736904343722002,-35.246695156696404,POINT (-35.2466951566964 -5.736904343722002)
40270,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-09 00:51:59,-5.736904343722002,-35.246695156696404,POINT (-35.2466951566964 -5.736904343722002)
40272,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-09 04:27:17,-5.745738441996164,-35.2067486052264,POINT (-35.2067486052264 -5.745738441996164)
40291,LESAO CORPORAL POR ARMA DE FOGO,2016-02-10 06:11:38,-5.744930465170325,-35.205301460433496,POINT (-35.2053014604335 -5.744930465170325)
40293,HOMICIDIO,2016-02-10 07:51:36,-5.742829668096957,-35.210888976483204,POINT (-35.2108889764832 -5.742829668096957)
40294,HOMICIDIO POR ARMA DE FOGO,2016-02-10 07:58:23,-5.74542554617207,-35.24059155440933,POINT (-35.24059155440933 -5.74542554617207)
40298,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-10 14:38:15,-5.74542554617207,-35.24059155440933,POINT (-35.24059155440933 -5.74542554617207)
40303,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-10 20:29:58,-5.754513902738465,-35.22817236583639,POINT (-35.22817236583639 -5.754513902738465)
40325,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-13 00:59:46,-5.729950749109537,-35.2449532490472,POINT (-35.2449532490472 -5.729950749109537)
40329,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-13 10:36:56,-5.730479978644124,-35.248294468350075,POINT (-35.24829446835007 -5.730479978644124)
40345,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-02-13 22:32:48,-5.729399868318578,-35.24711702927061,POINT (-35.24711702927061 -5.729399868318578)
40346,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-02-13 23:38:43,-5.7365470314477705,-35.24561077795437,POINT (-35.24561077795437 -5.73654703144777)
40348,LESAO CORPORAL POR ARMA DE FOGO,2016-02-13 23:50:08,-5.743651282786119,-35.20881635810175,POINT (-35.20881635810175 -5.743651282786119)
40349,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-14 09:20:28,-5.748076407503431,-35.23311111504725,POINT (-35.23311111504725 -5.748076407503431)
40350,LESAO CORPORAL POR ARMA BRANCA,2016-02-14 09:54:45,-5.748076407503431,-35.23311111504725,POINT (-35.23311111504725 -5.748076407503431)
40356,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-14 18:55:42,-5.738895499355,-35.24607121345521,POINT (-35.24607121345521 -5.738895499355)
40357,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-14 18:55:42,-5.738895499355,-35.24607121345521,POINT (-35.24607121345521 -5.738895499355)
40366,HOMICIDIO POR ARMA DE FOGO,2016-02-15 18:43:22,-5.729399868318578,-35.24711702927061,POINT (-35.24711702927061 -5.729399868318578)
40371,LESAO CORPORAL POR OBJETO CONTUDENTE,2016-02-15 19:44:44,-5.7312208774385915,-35.24378499409088,POINT (-35.24378499409088 -5.731220877438592)
40372,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-15 19:58:39,-5.7446239231121625,-35.21441571085312,POINT (-35.21441571085312 -5.744623923112163)
40376,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-16 11:34:33,-5.735273698431685,-35.247591253605556,POINT (-35.24759125360556 -5.735273698431685)
40384,DISPARO DE ARMA DE FOGO EM VIA PUBLICA,2016-02-17 06:43:14,-5.729399868318578,-35.24711702927061,POINT (-35.24711702927061 -5.729399868318578)
40397,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-18 09:08:22,-5.734458020494887,-35.24812954709763,POINT (-35.24812954709763 -5.734458020494887)
40403,LESAO CORPORAL POR AGRESSAO FISICA,2016-02-18 19:56:15,-5.751795687525543,-35.22978631259471,POINT (-35.22978631259471 -5.751795687525543)
40405,LESAO CORPORAL EM VIOLENCIA DOMESTICA,2016-02-18 19:56:43,-5.748233450416191,-35.239158528917,POINT (-35.239158528917 -5.748233450416191)
